Hunit; float; Count; Total; Proportion 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 4; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 3; 71.21; 207; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 2; 71.07; 208; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
1; 1; 22.53; 557; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
2; 8; 65.37; 249; 719 
